Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Finrat,Savings
good,0,owner,42,65,married,no_rec,others,45,77,4000,2000,750,1194,62.81407035,0.672
bad,7,other,60,25,married,no_rec,fixed,45,50,0,0,950,1378,68.94049347,0.315789474
good,3,owner,60,31,single,no_rec,fixed,35,131,4000,0,1050,1139,92.18612818,5.485714286
good,1,parents,24,23,single,no_rec,fixed,35,62,0,0,350,350,100,1.851428571
bad,5,owner,60,35,married,no_rec,fixed,75,60,3000,400,1150,1406,81.79231863,-0.991304348
good,2,owner,60,47,married,no_rec,fixed,90,86,4500,0,1200,1497,80.16032064,-0.2
bad,13,rent,36,28,married,no_rec,fixed,59,143,0,0,1400,1600,87.5,2.16
bad,27,rent,60,50,married,yes_rec,fixed,87,120,0,0,1300,1350,96.2962963,1.523076923
bad,3,other,60,25,single,no_rec,fixed,35,283,0,0,2000,2032,98.42519685,7.44
good,0,owner,36,39,married,no_rec,fixed,60,138,3000,0,1400,2610,53.63984674,2.005714286
good,1,priv,12,46,married,no_rec,others,90,90,2000,600,500,1193,41.91114837,-0.144
bad,1,rent,60,36,married,yes_rec,fixed,85,99,0,0,1200,1275,94.11764706,0.7
bad,10,owner,36,39,married,yes_rec,freelance,75,160,15000,0,3250,3750,86.66666667,0.941538462
good,1,owner,60,25,married,no_rec,partime,60,330,9000,3500,1300,2500,52,10.84615385
good,6,owner,36,49,married,no_rec,freelance,60,100,22000,0,1000,1790,55.86592179,1.44
bad,3,rent,48,52,married,no_rec,fixed,96,210,0,0,1400,1419,98.66102889,3.908571429
good,10,rent,30,34,separated,no_rec,fixed,45,100,0,0,700,1480,47.2972973,2.357142857
good,0,owner,36,24,single,no_rec,partime,45,97,8000,0,600,1542,38.91050584,3.12
bad,1,rent,60,38,married,no_rec,freelance,45,65,0,0,1500,1850,81.08108108,0.8
good,6,owner,48,24,married,no_rec,fixed,45,227,3000,0,600,1380,43.47826087,14.56
good,5,owner,42,33,married,yes_rec,fixed,45,140,22000,2500,1200,1888,63.55932203,2.45
bad,1,rent,48,31,married,no_rec,fixed,87,115,0,0,1100,1672,65.78947368,1.221818182
good,37,owner,48,63,married,no_rec,fixed,60,150,3500,0,700,808,86.63366337,6.171428571
bad,1,parents,60,23,single,no_rec,fixed,35,90,0,0,1100,1107,99.36766034,3
good,40,owner,42,61,married,no_rec,fixed,90,275,12000,0,1000,1335,74.90636704,7.77
good,5,parents,60,28,single,no_rec,fixed,35,176,0,0,1190,1390,85.61151079,7.109243697
good,11,rent,60,58,married,no_rec,fixed,71,110,3000,0,1150,1363,84.37270726,2.034782609
good,23,owner,60,41,married,no_rec,fixed,75,140,3000,0,1450,1482,97.84075574,2.689655172
good,23,owner,60,38,married,no_rec,fixed,45,500,3500,0,1900,2357,80.61094612,14.36842105
bad,5,owner,60,27,married,no_rec,fixed,75,66,3000,0,600,850,70.58823529,-0.9
good,10,owner,60,55,married,no_rec,freelance,60,273,10000,0,1000,1180,84.74576271,12.78
good,5,owner,48,40,married,no_rec,freelance,75,145,6000,0,825,1617,51.02040816,4.072727273
good,31,owner,60,59,married,no_rec,fixed,60,67,6500,0,1080,1114,96.94793537,0.388888889
bad,4,owner,60,47,married,no_rec,freelance,75,232,13500,0,1900,1976,96.15384615,4.957894737
bad,10,owner,60,38,married,yes_rec,fixed,90,80,3000,1749,1030,1095,94.06392694,-1.601359223
good,0,parents,60,25,single,no_rec,freelance,35,130,0,0,800,1380,57.97101449,7.125
good,8,other,60,28,married,no_rec,fixed,45,200,0,0,700,1529,45.78155657,13.28571429
good,2,owner,36,49,married,yes_rec,freelance,75,154,14000,0,850,1263,67.30007918,3.345882353
good,3,priv,48,38,married,no_rec,freelance,90,187,2500,750,1550,1600,96.875,2.771612903
bad,35,owner,48,52,married,no_rec,fixed,60,135,5000,0,1200,1400,85.71428571,3
good,3,owner,48,37,widow,no_rec,fixed,45,160,6000,3000,1000,1520,65.78947368,4.08
good,25,owner,60,42,married,no_rec,fixed,60,133,9500,0,1500,1617,92.76437848,2.92
good,8,rent,60,54,married,no_rec,freelance,173,230,5000,0,1100,1500,73.33333333,3.109090909
good,2,owner,60,30,married,no_rec,fixed,60,154,3000,0,1000,1705,58.65102639,5.64
good,2,owner,30,26,married,no_rec,fixed,60,50,3500,250,600,1292,46.43962848,-0.625
good,17,owner,48,49,married,no_rec,freelance,60,189,7000,0,1100,1294,85.00772798,5.629090909
good,3,owner,60,36,married,no_rec,fixed,60,202,4600,1260,1400,1936,72.31404959,5.545714286
bad,4,parents,48,40,married,no_rec,freelance,90,20,0,0,1850,2143,86.32757816,-1.816216216
bad,0,owner,12,61,married,no_rec,others,60,40,4000,0,170,1394,12.19512195,-1.411764706
bad,2,rent,24,59,married,no_rec,fixed,110,50,0,0,200,425,47.05882353,-7.2
good,2,owner,48,49,married,no_rec,fixed,45,125,4000,0,500,1600,31.25,7.68
good,30,rent,60,52,married,no_rec,freelance,70,100,14500,0,1250,1563,79.97440819,1.44
good,11,owner,60,35,married,no_rec,fixed,60,115,4000,75,1250,1284,97.35202492,2.604
bad,5,ignore,60,25,married,no_rec,fixed,75,160,1000,0,890,990,89.8989899,5.730337079
good,14,owner,60,30,married,no_rec,fixed,60,70,4000,2800,600,1125,53.33333333,-1.8
good,8,owner,48,28,married,no_rec,fixed,35,220,4000,0,1000,1267,78.92659826,8.88
bad,1,other,60,42,married,yes_rec,freelance,45,99,0,0,1600,1780,89.88764045,2.025
good,1,owner,6,29,single,no_rec,freelance,35,107,2000,0,300,1298,23.11248074,1.44
bad,6,owner,60,32,married,no_rec,fixed,75,160,2200,600,1550,1600,96.875,3.058064516
good,9,owner,60,45,married,no_rec,fixed,75,150,3000,0,1100,1340,82.08955224,4.090909091
good,0,owner,60,52,married,no_rec,partime,45,232,10000,0,750,1244,60.28938907,14.96
bad,3,owner,60,26,married,no_rec,partime,45,120,6100,1500,1000,1403,71.27583749,3.6
good,3,owner,60,33,married,yes_rec,freelance,75,225,2000,0,1400,1980,70.70707071,6.428571429
good,1,parents,60,21,single,no_rec,freelance,35,100,0,0,900,1290,69.76744186,4.333333333
bad,0,owner,36,34,married,no_rec,partime,75,80,4500,300,600,1339,44.80955937,0.12
good,6,owner,60,27,single,no_rec,fixed,35,208,6000,3300,1500,1559,96.21552277,5.6
bad,21,owner,60,44,married,no_rec,fixed,90,105,1150,720,200,1078,18.5528757,2.34
good,17,owner,60,51,married,no_rec,fixed,60,98,4000,0,860,1113,77.26864331,2.651162791
good,7,rent,18,33,married,no_rec,fixed,113,532,0,0,1000,2290,43.66812227,7.542
good,10,owner,60,35,married,no_rec,fixed,60,140,4000,0,1000,1578,63.37135615,4.8
good,2,owner,48,38,married,no_rec,fixed,75,90,7000,2000,500,1039,48.12319538,-0.48
good,0,rent,60,28,married,no_rec,fixed,76,155,0,0,800,1218,65.68144499,5.925
good,2,owner,60,26,married,no_rec,fixed,45,120,3500,0,300,1329,22.57336343,15
good,10,owner,36,34,married,no_rec,fixed,90,159,3000,250,300,500,60,7.98
good,6,owner,60,27,married,no_rec,fixed,45,122,2000,1000,1300,1384,93.93063584,3.092307692
bad,7,owner,60,32,married,no_rec,partime,75,156,3500,0,1300,1553,83.70895042,3.738461538
good,18,owner,48,43,single,no_rec,fixed,35,90,2500,0,1000,1626,61.50061501,2.64
good,3,owner,18,30,single,no_rec,partime,35,130,5000,0,1100,1674,65.71087216,1.554545455
good,6,owner,18,42,married,no_rec,freelance,90,45,4000,34,200,1500,13.33333333,-4.0806
good,0,rent,36,26,married,no_rec,partime,72,118,1000,0,600,1421,42.22378607,2.76
bad,0,owner,24,20,single,no_rec,others,60,152,2000,0,400,480,83.33333333,5.52
good,8,rent,48,24,single,no_rec,fixed,49,135,0,0,1000,1274,78.49293564,4.128
good,4,rent,48,27,married,no_rec,fixed,58,125,0,0,1200,1580,75.94936709,2.68
good,1,rent,36,35,married,no_rec,freelance,66,208,4000,0,1000,1300,76.92307692,5.112
bad,1,parents,48,18,single,no_rec,partime,35,81,0,0,1150,1314,87.51902588,1.92
good,3,owner,24,35,married,no_rec,fixed,75,160,1800,0,200,957,20.89864159,10.2
good,10,rent,60,33,married,no_rec,freelance,75,300,2700,0,1000,1500,66.66666667,13.5
good,8,priv,36,39,married,no_rec,fixed,60,135,4000,1500,1300,1504,86.43617021,1.661538462
good,20,parents,60,36,married,no_rec,fixed,60,121,0,0,850,935,90.90909091,4.305882353
good,3,parents,48,29,single,no_rec,fixed,35,145,0,0,1000,1028,97.27626459,5.28
bad,1,parents,48,23,single,no_rec,fixed,35,165,0,0,1300,1440,90.27777778,4.8
good,19,owner,12,34,married,no_rec,freelance,75,428,32000,0,500,1030,48.54368932,8.472
good,2,rent,48,57,married,no_rec,others,68,233,0,0,1200,1366,87.8477306,6.6
bad,11,owner,60,38,married,yes_rec,fixed,90,245,4000,0,1700,1768,96.15384615,5.470588235
bad,1,owner,36,52,married,yes_rec,freelance,60,232,100000,20000,1500,2340,64.1025641,-0.672
bad,1,owner,48,42,married,yes_rec,freelance,75,200,9000,4500,1400,1700,82.35294118,2.742857143
good,15,owner,60,44,married,no_rec,freelance,60,42,10000,0,910,1450,62.75862069,-1.186813187
good,10,owner,48,37,divorced,no_rec,fixed,35,87,3500,450,500,1155,43.29004329,4.56
bad,1,priv,48,34,married,yes_rec,freelance,45,200,3000,1500,1000,1191,83.96305626,6.72
good,25,owner,12,43,married,no_rec,freelance,75,250,100000,0,600,841,71.34363853,3.5
bad,4,rent,60,42,divorced,yes_rec,fixed,70,350,0,0,2200,2441,90.12699713,7.636363636
bad,0,other,48,24,married,no_rec,fixed,60,105,0,0,1200,1516,79.15567282,1.8
good,1,owner,60,36,single,no_rec,freelance,60,100,4500,1500,400,1591,25.14142049,3.75
bad,2,parents,60,52,married,yes_rec,freelance,75,160,5000,0,1350,1999,67.53376688,3.777777778
good,16,parents,60,34,single,no_rec,freelance,35,132,12000,0,1200,1336,89.82035928,4.85
bad,0,rent,36,34,separated,no_rec,fixed,49,140,0,0,1150,1600,71.875,2.848695652
good,16,parents,60,31,married,no_rec,fixed,45,160,0,0,1400,1850,75.67567568,4.928571429
good,8,owner,60,36,married,no_rec,freelance,75,148,2600,0,1400,1775,78.87323944,3.128571429
good,20,parents,36,50,married,no_rec,freelance,45,113,20000,0,700,1224,57.18954248,3.497142857
good,5,parents,60,33,married,no_rec,fixed,45,97,0,0,1500,1663,90.19843656,2.08
good,20,owner,60,54,married,no_rec,fixed,60,107,1500,0,1250,1500,83.33333333,2.256
bad,5,rent,60,40,married,yes_rec,fixed,66,206,0,0,1900,2225,85.39325843,4.421052632
good,1,owner,60,29,married,no_rec,fixed,45,275,6000,1810,1600,1930,82.9015544,7.94625
good,3,owner,60,31,married,no_rec,fixed,45,176,4500,2500,1400,1607,87.11885501,4.542857143
good,2,rent,36,32,married,no_rec,fixed,63,175,0,0,1000,1230,81.30081301,4.032
good,3,owner,24,51,married,no_rec,fixed,45,223,20000,0,1400,1581,88.55154965,3.051428571
good,7,rent,60,31,married,no_rec,fixed,67,70,0,0,790,1072,73.69402985,0.227848101
bad,9,rent,36,46,married,no_rec,fixed,84,87,0,0,1200,1471,81.5771584,0.09
bad,1,owner,60,35,married,no_rec,freelance,90,42,5000,100,500,1300,38.46153846,-5.88
good,14,parents,60,33,single,no_rec,fixed,35,60,0,0,1150,1192,96.47651007,1.304347826
good,6,other,48,25,single,no_rec,fixed,35,300,0,0,2400,2700,88.88888889,5.3
good,0,other,36,31,married,no_rec,fixed,75,144,0,0,450,500,90,5.52
bad,15,rent,36,43,married,no_rec,freelance,75,217,15000,2000,1100,1720,63.95348837,3.992727273
good,2,parents,48,30,married,no_rec,fixed,60,180,0,0,1350,1770,76.27118644,4.266666667
bad,1,rent,48,40,married,no_rec,others,82,69,0,0,1100,1197,91.89640769,-0.567272727
good,12,rent,60,37,married,yes_rec,fixed,86,110,0,0,700,950,73.68421053,2.057142857
bad,1,parents,36,22,single,yes_rec,partime,35,50,0,0,425,450,94.44444444,1.270588235
bad,0,parents,60,24,single,yes_rec,partime,35,86,0,0,1400,1707,82.0152314,2.185714286
good,11,owner,36,27,married,no_rec,fixed,60,172,7000,0,900,1201,74.93755204,4.48
bad,9,rent,60,32,married,yes_rec,freelance,71,109,0,0,1135,1355,83.76383764,2.008810573
good,13,owner,60,43,married,no_rec,fixed,60,95,3000,0,890,1196,74.41471572,2.359550562
good,29,rent,60,57,married,no_rec,fixed,80,203,0,0,1100,1297,84.81110254,6.709090909
bad,33,owner,48,59,married,yes_rec,fixed,45,114,10000,0,1200,1420,84.50704225,2.76
good,3,rent,48,60,widow,no_rec,freelance,54,186,0,0,850,1036,82.04633205,7.454117647
good,0,rent,60,25,single,no_rec,fixed,51,155,0,0,800,1201,66.61115737,7.8
good,5,parents,60,28,married,no_rec,fixed,60,195,1800,0,1000,1527,65.48788474,8.1
bad,3,owner,60,40,married,no_rec,freelance,75,246,2500,0,1300,1500,86.66666667,7.892307692
good,21,rent,48,36,married,no_rec,fixed,86,113,0,0,950,1057,89.87701041,1.364210526
good,6,owner,48,27,married,no_rec,freelance,60,290,4300,900,1500,2127,70.52186178,7.072
bad,1,other,48,33,married,yes_rec,freelance,75,103,0,0,1000,2218,45.08566276,1.344
good,25,owner,60,44,married,no_rec,fixed,45,125,2500,0,1200,1570,76.43312102,4
good,5,rent,24,34,married,no_rec,freelance,95,199,0,0,250,650,38.46153846,9.984
good,1,owner,60,28,married,no_rec,fixed,45,133,5000,9000,700,1175,59.57446809,-0.171428571
good,1,owner,60,39,married,no_rec,fixed,60,210,2000,0,700,825,84.84848485,12.85714286
bad,2,other,48,47,single,yes_rec,freelance,35,124,0,0,2150,2152,99.9070632,1.986976744
good,11,owner,60,28,married,no_rec,fixed,45,78,4000,0,850,978,86.91206544,2.329411765
good,1,rent,36,37,divorced,no_rec,partime,55,200,15000,0,1100,1650,66.66666667,4.745454545
good,0,parents,60,20,married,no_rec,freelance,45,100,0,0,1850,2150,86.04651163,1.783783784
bad,2,rent,48,36,married,no_rec,fixed,85,95,0,0,1340,1771,75.66346697,0.358208955
good,5,rent,48,28,married,no_rec,fixed,63,183,0,0,1100,1615,68.11145511,5.236363636
good,2,parents,24,20,single,no_rec,fixed,35,43,0,0,450,994,45.27162978,0.426666667
good,7,priv,60,32,married,no_rec,fixed,75,120,3000,3000,870,1147,75.85004359,1.034482759
bad,3,parents,60,19,single,no_rec,freelance,45,198,2500,0,1100,1194,92.12730318,8.345454545
bad,2,rent,36,21,single,no_rec,fixed,45,100,0,0,700,825,84.84848485,2.828571429
good,3,rent,36,23,single,no_rec,fixed,50,150,0,0,1000,1128,88.65248227,3.6
good,10,owner,36,47,married,no_rec,fixed,60,133,3000,0,360,360,100,7.3
good,10,owner,48,37,widow,no_rec,others,45,110,3000,0,500,1190,42.01680672,6.24
good,10,owner,60,51,married,no_rec,fixed,60,202,2000,0,1400,1580,88.60759494,6.085714286
good,1,priv,24,31,married,no_rec,fixed,60,140,2000,500,1100,1600,68.75,1.636363636
good,4,owner,60,49,married,no_rec,fixed,45,123,5000,0,1450,1735,83.57348703,3.227586207
good,2,owner,60,27,married,no_rec,fixed,45,275,8000,4500,1500,2178,68.87052342,7.4
bad,3,priv,60,34,married,yes_rec,fixed,75,200,2500,0,1350,1589,84.95909377,5.555555556
good,6,owner,60,28,single,no_rec,freelance,35,180,7000,800,1500,1828,82.05689278,5.48
bad,0,owner,48,29,separated,no_rec,fixed,35,55,4000,0,757,1566,48.33971903,1.268163804
good,1,owner,60,51,married,no_rec,others,45,105,3000,0,1200,1250,96,3
good,15,owner,60,34,married,no_rec,fixed,75,146,5000,0,1400,1626,86.10086101,3.042857143
good,10,owner,60,42,married,yes_rec,fixed,75,100,6000,1500,1350,1414,95.4738331,0.444444444
bad,2,rent,60,46,separated,no_rec,fixed,49,136,0,0,1500,1687,88.91523414,3.48
good,8,owner,60,40,married,no_rec,fixed,60,90,4500,0,1100,1638,67.15506716,1.636363636
good,4,owner,60,32,married,no_rec,freelance,60,144,6000,0,1100,1296,84.87654321,4.581818182
good,7,owner,60,26,married,no_rec,fixed,60,116,3000,0,1400,1460,95.89041096,2.4
good,17,owner,36,31,married,no_rec,fixed,75,128,7000,4800,700,1400,50,0.257142857
good,10,owner,54,47,married,no_rec,fixed,60,105,3000,0,850,911,93.30406147,2.858823529
good,6,owner,30,45,married,no_rec,fixed,90,125,3000,0,1050,1559,67.35086594,1
good,0,other,60,26,married,no_rec,partime,45,68,0,0,1200,1315,91.25475285,1.15
good,1,owner,36,41,married,no_rec,fixed,75,400,5500,0,1800,2600,69.23076923,6.5
good,6,owner,48,31,married,no_rec,fixed,60,251,3000,400,1000,1208,82.78145695,8.976
good,2,rent,60,23,single,no_rec,fixed,58,225,0,0,800,975,82.05128205,12.525
good,2,parents,60,34,single,no_rec,fixed,35,140,0,0,1200,1274,94.19152276,5.25
good,15,owner,48,34,separated,no_rec,freelance,45,34,5000,0,900,1197,75.18796992,-0.586666667
good,7,rent,60,38,married,no_rec,freelance,107,320,1500,0,1050,1092,96.15384615,12.17142857
good,0,owner,36,55,married,yes_rec,freelance,45,124,16000,0,900,1100,81.81818182,3.16
good,1,rent,60,54,married,no_rec,others,54,87,8000,0,1000,1202,83.19467554,1.98
bad,2,parents,54,24,single,yes_rec,freelance,35,161,0,0,1800,2646,68.02721088,3.78
bad,15,owner,60,37,married,no_rec,others,90,90,5000,1800,1500,1816,82.59911894,-0.72
bad,0,rent,60,43,married,no_rec,freelance,75,92,0,0,1400,1700,82.35294118,0.728571429
good,2,parents,48,26,married,no_rec,fixed,60,110,10000,0,1300,1700,76.47058824,1.846153846
good,20,owner,54,59,married,no_rec,freelance,60,87,3500,0,500,984,50.81300813,2.916
good,30,rent,60,54,married,no_rec,fixed,54,93,0,0,1000,1387,72.09805335,2.34
good,12,owner,48,27,married,yes_rec,fixed,45,110,5000,1300,450,1636,27.50611247,5.546666667
good,2,rent,60,28,single,no_rec,fixed,43,81,0,0,1000,1135,88.10572687,2.28
bad,3,owner,60,53,married,no_rec,fixed,45,98,3500,0,1350,1453,92.91121817,2.355555556
good,7,owner,60,48,married,no_rec,freelance,60,155,4500,0,1400,1500,93.33333333,4.071428571
good,4,owner,48,30,married,no_rec,fixed,60,167,3500,1000,800,1350,59.25925926,5.82
good,14,priv,60,28,married,no_rec,fixed,60,190,18000,0,1850,2247,82.33199822,4.216216216
good,10,owner,60,34,married,no_rec,fixed,75,110,2500,300,1150,1367,84.12582297,1.669565217
bad,3,owner,60,33,separated,no_rec,freelance,35,76,6000,0,950,950,100,2.589473684
bad,12,rent,60,55,married,yes_rec,fixed,62,170,0,0,1800,2154,83.56545961,3.6
bad,20,owner,36,40,single,yes_rec,freelance,35,214,8500,400,750,1100,68.18181818,8.4
good,5,parents,60,28,single,no_rec,fixed,35,70,0,0,900,1492,60.32171582,2.333333333
bad,2,owner,60,31,single,no_rec,fixed,35,55,7500,0,800,1351,59.215396,1.5
bad,30,parents,60,56,married,no_rec,fixed,45,80,10000,0,1500,2040,73.52941176,1.4
good,3,owner,60,38,married,yes_rec,partime,75,81,4000,0,1000,1037,96.43201543,0.36
bad,0,other,48,25,single,no_rec,fixed,35,139,0,0,1200,1202,99.83361065,4.16
good,0,rent,48,35,married,no_rec,fixed,66,206,0,0,1500,1683,89.12655971,4.48
bad,5,other,24,41,separated,no_rec,freelance,35,74,0,0,500,1000,50,1.872
good,3,parents,48,31,single,no_rec,fixed,35,120,0,0,1000,1100,90.90909091,4.08
good,30,other,48,52,married,no_rec,freelance,90,300,12000,0,1700,1734,98.03921569,5.929411765
good,13,priv,60,33,married,no_rec,fixed,75,224,7000,0,1600,1604,99.75062344,5.5875
good,0,rent,60,30,married,no_rec,fixed,68,80,0,0,1000,1330,75.18796992,0.72
bad,3,owner,60,37,married,no_rec,partime,90,166,3000,0,800,877,91.22006842,5.7
good,0,owner,36,54,married,no_rec,partime,60,110,11500,0,1100,1759,62.53553155,1.636363636
bad,7,parents,48,32,married,yes_rec,fixed,45,161,0,0,970,1564,62.02046036,5.740206186
good,4,owner,60,23,married,no_rec,fixed,45,80,4000,0,1100,1306,84.22664625,1.909090909
good,10,owner,24,39,married,no_rec,fixed,75,150,3000,0,500,1108,45.12635379,3.6
bad,1,rent,36,28,single,no_rec,freelance,52,170,0,0,350,1500,23.33333333,12.13714286
good,2,parents,60,43,married,no_rec,fixed,45,100,0,0,1500,1645,91.18541033,2.2
good,30,rent,60,50,married,no_rec,freelance,68,225,10000,0,1300,1500,86.66666667,7.246153846
good,3,rent,60,41,married,yes_rec,fixed,77,166,0,0,2200,2625,83.80952381,2.427272727
good,0,parents,36,27,single,no_rec,fixed,45,200,5000,0,800,1456,54.94505495,6.975
good,10,owner,42,25,married,no_rec,fixed,45,110,3000,0,1500,2178,68.87052342,1.82
good,4,rent,36,35,single,no_rec,fixed,46,110,0,0,1000,1642,60.90133983,2.304
good,1,owner,60,31,married,no_rec,partime,45,160,4000,300,1200,1265,94.86166008,5.6
good,13,parents,36,43,single,no_rec,fixed,35,204,0,0,200,325,61.53846154,30.42
bad,4,parents,60,28,married,no_rec,partime,45,135,0,0,1350,1471,91.7743032,4
good,1,parents,48,22,single,no_rec,freelance,45,158,0,0,260,1440,18.05555556,20.86153846
good,8,owner,60,42,married,yes_rec,freelance,75,290,10000,0,1200,2140,56.07476636,10.75
good,14,owner,60,41,married,no_rec,fixed,60,100,6000,0,450,1377,32.67973856,5.333333333
good,6,owner,60,29,married,no_rec,fixed,60,115,6000,2000,1250,1780,70.2247191,1.68
good,1,owner,18,27,married,no_rec,partime,45,149,2000,0,700,818,85.57457213,2.674285714
good,16,owner,60,32,married,yes_rec,fixed,75,143,4000,0,650,1017,63.91347099,6.276923077
good,10,parents,36,27,married,yes_rec,fixed,60,150,0,0,1000,1788,55.92841163,3.24
good,11,parents,48,37,single,no_rec,fixed,35,199,10000,0,1100,1212,90.75907591,7.156363636
good,40,rent,36,59,married,no_rec,fixed,59,142,0,0,1000,1800,55.55555556,2.988
bad,13,owner,54,52,married,no_rec,fixed,75,80,4000,0,1300,1394,93.25681492,0.207692308
bad,7,rent,36,25,married,no_rec,fixed,69,93,0,0,250,400,62.5,3.456
good,3,parents,36,24,separated,no_rec,fixed,45,113,0,0,850,940,90.42553191,2.88
good,13,parents,48,51,married,no_rec,fixed,45,92,3000,500,1220,1433,85.13607816,1.652459016
good,7,owner,36,39,married,no_rec,freelance,75,205,4000,0,1300,1439,90.34051425,3.6
good,7,owner,60,33,single,no_rec,fixed,35,210,6000,0,1700,2414,70.42253521,6.176470588
good,4,owner,24,31,married,no_rec,fixed,60,256,3000,0,600,1571,38.19223425,7.84
